sample,bootstrap_id,model,label,fvu,mae
full_21,2367,fin+text,H+Z,0.12195891144110466,4.816146241592551
full_21,2367,fin+x+text,H+X+Z,0.10615263610164297,4.015334324742007
full_21,2368,fin,H,0.10359698123164324,5.470139532368987
full_21,2368,fin+x,H+X,0.02672349802713591,2.448951568241625
full_21,2368,fin+text,H+Z,0.05073696460690748,3.2952537148595678
full_21,2368,fin+x+text,H+X+Z,0.04527541836422021,2.990956870686281
full_21,2369,fin,H,0.198444481386083,6.781842028304449
full_21,2369,fin+x,H+X,0.05733664481424964,3.775627458549934
full_21,2369,fin+text,H+Z,0.15692165326831498,5.684455908069687
full_21,2369,fin+x+text,H+X+Z,0.14673955673987107,5.235885607369965
full_21,2370,fin,H,0.2219786491635266,7.0716654921774635
full_21,2370,fin+x,H+X,0.02809547855005071,2.625402691806866
full_21,2370,fin+text,H+Z,0.06273474130707522,3.5211281037522384
full_21,2370,fin+x+text,H+X+Z,0.06202319698700024,3.4115063018882963
full_21,2371,fin,H,0.13470806503377855,5.545851698998505
full_21,2371,fin+x,H+X,0.05199348927709455,3.505147576657042
full_21,2371,fin+text,H+Z,0.08111342230905043,3.746298984103253
full_21,2371,fin+x+text,H+X+Z,0.07380942484016247,3.535655144166791
full_21,2372,fin,H,0.4962835091765508,8.629958147207352
full_21,2372,fin+x,H+X,0.09246391398975679,3.766721040423559
full_21,2372,fin+text,H+Z,0.13038112636484753,4.127216566478253
full_21,2372,fin+x+text,H+X+Z,0.12037519032300524,3.8170059361375728
full_21,2373,fin,H,0.16132388216953483,6.197689687092097
full_21,2373,fin+x,H+X,0.07452275360325519,4.10010619501366
full_21,2373,fin+text,H+Z,0.10491069531852401,4.35422972464421
full_21,2373,fin+x+text,H+X+Z,0.09488542102342311,4.096082243324784
full_21,2374,fin,H,0.4415393404525175,6.716287308462403
full_21,2374,fin+x,H+X,0.09101097519412513,3.2273949781825837
full_21,2374,fin+text,H+Z,0.1760643995394923,4.114594357086908
full_21,2374,fin+x+text,H+X+Z,0.1601402239119225,3.76584311083336
full_21,2375,fin,H,0.12847393761253162,5.433987844448153
full_21,2375,fin+x,H+X,0.02203679651853313,2.4236724029628625
full_21,2375,fin+text,H+Z,0.017206091698441794,2.2473414308024187
full_21,2375,fin+x+text,H+X+Z,0.0175745962907259,2.2670054982218875
full_21,2376,fin,H,0.17148055981830027,6.759443608048699
full_21,2376,fin+x,H+X,0.03338043739894841,3.1676780806231446
full_21,2376,fin+text,H+Z,0.07482839522377872,3.9713625646380777
full_21,2376,fin+x+text,H+X+Z,0.07449402423528759,3.8611497745743293
full_21,2377,fin,H,0.595313245702626,8.866864205662463
full_21,2377,fin+x,H+X,0.11127276441083288,3.570473385364794
full_21,2377,fin+text,H+Z,0.10885772959270554,3.6169241764191726
full_21,2377,fin+x+text,H+X+Z,0.09488285581832062,3.486368679423464
full_21,2378,fin,H,0.18215441537800944,5.707154298356036
full_21,2378,fin+x,H+X,0.09305519269683504,3.7518983665881267
full_21,2378,fin+text,H+Z,0.14312469615177908,4.470086803887315
full_21,2378,fin+x+text,H+X+Z,0.11605582326228654,3.7031562409271
full_21,2379,fin,H,0.19675083109791372,5.193788402195933
full_21,2379,fin+x,H+X,0.11830177128036402,3.9471543069329416
full_21,2379,fin+text,H+Z,0.27358430354094737,5.43945939203263
full_21,2379,fin+x+text,H+X+Z,0.2516373057602134,5.005222566363395
full_21,2380,fin,H,0.2553207804508263,6.8272585318310774
full_21,2380,fin+x,H+X,0.11022141654485897,4.163748985461276
full_21,2380,fin+text,H+Z,0.1261638802415727,4.333473227545919
full_21,2380,fin+x+text,H+X+Z,0.08961281266021578,3.343092953917277
full_21,2381,fin,H,0.2334924597829097,5.631726445938801
full_21,2381,fin+x,H+X,0.1130301353567794,4.024728546195302
full_21,2381,fin+text,H+Z,0.09315698302794466,3.2216599243759196
full_21,2381,fin+x+text,H+X+Z,0.07702237948509094,3.007930336096172
full_21,2382,fin,H,0.14066678202429655,5.3878308339739975
full_21,2382,fin+x,H+X,0.0331195899360055,2.681662099778641
full_21,2382,fin+text,H+Z,0.09222790609778223,3.92500328302255
full_21,2382,fin+x+text,H+X+Z,0.0889713948514926,3.7987521733970855
full_21,2383,fin,H,0.2305880559038388,8.65074683741136
full_21,2383,fin+x,H+X,0.04985616094711326,4.198718390400249
full_21,2383,fin+text,H+Z,0.11615860495584232,5.572510585827665
full_21,2383,fin+x+text,H+X+Z,0.11483558824604582,5.855914699917035
full_21,2384,fin,H,0.17901689739583895,6.262988805697926
full_21,2384,fin+x,H+X,0.08040311134638571,4.201808426149081
full_21,2384,fin+text,H+Z,0.07360168739738761,3.7759761127660263
full_21,2384,fin+x+text,H+X+Z,0.04725473800000499,2.8720284421359787
full_21,2385,fin,H,0.22603488025681462,5.519173792470494
full_21,2385,fin+x,H+X,0.09631044748792218,3.883776901716251
full_21,2385,fin+text,H+Z,0.10254372092342968,3.5856315148545166
full_21,2385,fin+x+text,H+X+Z,0.087254859865197,3.4409862065769987
full_21,2386,fin,H,0.2711440088935118,6.179825491275198
full_21,2386,fin+x,H+X,0.06056586328637393,2.9381466443711464
full_21,2386,fin+text,H+Z,0.10972943620472063,3.7272453666385346
full_21,2386,fin+x+text,H+X+Z,0.09733196347779592,3.3327671207988474
full_21,2387,fin,H,0.38910909562719775,7.520138052628189
full_21,2387,fin+x,H+X,0.09806302848848393,3.766327696902935
full_21,2387,fin+text,H+Z,0.1413762819205392,3.910664583694762
full_21,2387,fin+x+text,H+X+Z,0.13798917342477962,4.031690761692188
full_21,2388,fin,H,0.3494549248327692,6.867159763967873
full_21,2388,fin+x,H+X,0.16349672840624202,4.548666413288119
full_21,2388,fin+text,H+Z,0.30576676804127734,5.590952865194983
full_21,2388,fin+x+text,H+X+Z,0.27483667621137137,4.987870333587678
full_21,2389,fin,H,0.2340256039256649,6.946434214587575
full_21,2389,fin+x,H+X,0.04484679018556961,3.2128802128722573
full_21,2389,fin+text,H+Z,0.13107205987803036,4.375413711883808
full_21,2389,fin+x+text,H+X+Z,0.13910001322325852,4.745448607125964
full_21,2390,fin,H,0.1347307969472943,5.126781799702794
full_21,2390,fin+x,H+X,0.09847228276856758,4.5891028236130955
full_21,2390,fin+text,H+Z,0.15743327269780394,4.3687354113292685
full_21,2390,fin+x+text,H+X+Z,0.15660227412061747,4.616084128248933
full_21,2391,fin,H,0.17333924880278404,6.106205669541318
full_21,2391,fin+x,H+X,0.037972176474178825,3.174564658482797
full_21,2391,fin+text,H+Z,0.07669556842423228,3.7957486227458412
full_21,2391,fin+x+text,H+X+Z,0.07003993364821737,3.538637320152252
full_21,2392,fin,H,0.27615242027075415,6.6307530669856005
full_21,2392,fin+x,H+X,0.15802250775061874,5.0648698245266415
full_21,2392,fin+text,H+Z,0.21251205079026858,5.322470775901137
full_21,2392,fin+x+text,H+X+Z,0.16762685220256712,4.494788589688954
full_21,2393,fin,H,0.3725591571396881,7.1103001784041595
full_21,2393,fin+x,H+X,0.104524720340463,3.803638692127373
full_21,2393,fin+text,H+Z,0.1631908879077119,4.102424704705577
full_21,2393,fin+x+text,H+X+Z,0.15383707250074083,4.029886188735465
full_21,2394,fin,H,0.10752398148742597,4.304015764328642
full_21,2394,fin+x,H+X,0.02608783384495536,2.0983399872982704
full_21,2394,fin+text,H+Z,0.051176551955642156,2.511090229321248
full_21,2394,fin+x+text,H+X+Z,0.05272205752744395,2.503978369825456
full_21,2395,fin,H,0.13942432778661765,5.663795505266471
full_21,2395,fin+x,H+X,0.0307302191571413,2.823500911533298
full_21,2395,fin+text,H+Z,0.035050964068955595,2.7754593134413232
full_21,2395,fin+x+text,H+X+Z,0.02795720312574206,2.4219614268033602
full_21,2396,fin,H,0.14569604227065275,5.363310976398264
full_21,2396,fin+x,H+X,0.0752241303683281,3.778209563984141
full_21,2396,fin+text,H+Z,0.162405182385298,4.435805391727124
full_21,2396,fin+x+text,H+X+Z,0.15925456514661793,4.227450388087815
full_21,2397,fin,H,0.273129754748747,7.255265404499521
full_21,2397,fin+x,H+X,0.06888058553002079,3.276148144265534
full_21,2397,fin+text,H+Z,0.08199713374903293,3.8013205248372812
full_21,2397,fin+x+text,H+X+Z,0.06339232498720503,3.3328610598163606
full_21,2398,fin,H,0.40706236177385363,6.80238286782353
full_21,2398,fin+x,H+X,0.1094078733970009,3.6089969105606583
full_21,2398,fin+text,H+Z,0.11973625876971149,3.676658103968623
full_21,2398,fin+x+text,H+X+Z,0.08234321611835223,2.7835837286914726
full_21,2399,fin,H,0.14033150653784981,5.69590244535687
full_21,2399,fin+x,H+X,0.05166758709820287,3.4260778756462016
full_21,2399,fin+text,H+Z,0.10800831720792542,4.070266286117367
full_21,2399,fin+x+text,H+X+Z,0.10097853015525979,3.7286628341243286
full_21,2400,fin,H,0.2012319048414175,6.088869450523681
full_21,2400,fin+x,H+X,0.07279089322385314,3.6974799202596036
full_21,2400,fin+text,H+Z,0.12706546644899774,4.637993793362257
full_21,2400,fin+x+text,H+X+Z,0.10822821021204386,3.9703618447288354
full_21,2401,fin,H,0.2109100121529223,5.50054805461025
full_21,2401,fin+x,H+X,0.12349810115343102,4.026757838251358
full_21,2401,fin+text,H+Z,0.21576876410356488,4.493654461597458
full_21,2401,fin+x+text,H+X+Z,0.19909373224693133,4.442892216046166
full_21,2402,fin,H,0.2894784800443628,9.875955329954543
full_21,2402,fin+x,H+X,0.04631432545585216,3.956952102987534
full_21,2402,fin+text,H+Z,0.08107995407003744,4.527056300307391
full_21,2402,fin+x+text,H+X+Z,0.07867284711674769,4.668917541112271
full_21,2403,fin,H,0.2413210254725335,7.720749676592938
full_21,2403,fin+x,H+X,0.05910087293906274,3.5994916135325585
full_21,2403,fin+text,H+Z,0.1008948851090883,4.312833235433475
full_21,2403,fin+x+text,H+X+Z,0.09228395800376055,4.061053344150432
full_21,2404,fin,H,0.28923246422273774,6.417997006422318
full_21,2404,fin+x,H+X,0.13696955614652065,4.531462682046768
full_21,2404,fin+text,H+Z,0.27198081024885096,6.022401968115157
full_21,2404,fin+x+text,H+X+Z,0.2312991224680273,5.0416687636205095
full_21,2405,fin,H,0.31088014078574944,7.5079637083463595
full_21,2405,fin+x,H+X,0.05400567230166227,3.465442644887338
full_21,2405,fin+text,H+Z,0.08287673204932043,3.5087697936920548
full_21,2405,fin+x+text,H+X+Z,0.08094313231470146,3.515353290003055
full_21,2406,fin,H,0.10309369388436676,4.65718843507959
full_21,2406,fin+x,H+X,0.06625950926475277,3.4258589441368974
full_21,2406,fin+text,H+Z,0.07088511990367055,3.1783829413665536
full_21,2406,fin+x+text,H+X+Z,0.06722590713414356,3.348490888463904
full_21,2407,fin,H,0.19008663533046266,8.225876940430696
full_21,2407,fin+x,H+X,0.046226860393411166,4.217710445394711
full_21,2407,fin+text,H+Z,0.045693349891993126,3.5581050121288182
full_21,2407,fin+x+text,H+X+Z,0.04331682665272712,3.771692486831059
full_21,2408,fin,H,0.25594417709442613,5.342506146379679
full_21,2408,fin+x,H+X,0.11723425981486527,3.825201123306237
full_21,2408,fin+text,H+Z,0.16477190488758264,3.761423033243567
full_21,2408,fin+x+text,H+X+Z,0.14610465065196565,3.5634297220820343
full_21,2409,fin,H,0.3631768888839574,6.808668226078686
full_21,2409,fin+x,H+X,0.07662463910278297,3.185748522816608
full_21,2409,fin+text,H+Z,0.11117987497562233,3.2431726941682166
full_21,2409,fin+x+text,H+X+Z,0.10606668250348664,2.9531273118681023
full_21,2410,fin,H,0.08268626767432567,4.063592967512978
full_21,2410,fin+x,H+X,0.06853118296913517,3.6116083467529045
full_21,2410,fin+text,H+Z,0.1361144599252734,4.213116866728184
full_21,2410,fin+x+text,H+X+Z,0.13817120916573158,4.994822180201437
full_21,2411,fin,H,0.2333311949043474,5.441640529628429
full_21,2411,fin+x,H+X,0.06097692508598693,2.75439291841293
full_21,2411,fin+text,H+Z,0.058233780135474186,2.5142074766311184
full_21,2411,fin+x+text,H+X+Z,0.049193335572627485,2.4443217041592247
full_21,2412,fin,H,0.28742280372050677,8.858981703068306
full_21,2412,fin+x,H+X,0.05723468905597998,3.662315538563481
full_21,2412,fin+text,H+Z,0.0872745323079045,4.295703867139478
full_21,2412,fin+x+text,H+X+Z,0.07805321423727542,3.9791390644206013
full_21,2413,fin,H,0.41606586021636927,7.648675228783054
full_21,2413,fin+x,H+X,0.2073054927796864,5.294360898478057
full_21,2413,fin+text,H+Z,0.3763384676760666,6.461973485301257
full_21,2413,fin+x+text,H+X+Z,0.3282211351915803,5.793031358744883
full_21,2414,fin,H,0.09477558285950216,5.082189654818447
full_21,2414,fin+x,H+X,0.02091030324274361,2.1615154098751828
full_21,2414,fin+text,H+Z,0.03545832748063064,2.5270680659803477
full_21,2414,fin+x+text,H+X+Z,0.03631431785920542,2.4627947645248263
full_21,2415,fin,H,0.39768468662659073,9.262791557404817
full_21,2415,fin+x,H+X,0.04518993200821312,2.880073356904029
full_21,2415,fin+text,H+Z,0.04817470092428071,2.825759516530304
full_21,2415,fin+x+text,H+X+Z,0.040981726336656574,2.568552352538264
full_21,2416,fin,H,0.17666264978783275,6.233140208475546
full_21,2416,fin+x,H+X,0.050317701868024936,3.5640573837569187
full_21,2416,fin+text,H+Z,0.046952884947739616,2.9767461933850248
full_21,2416,fin+x+text,H+X+Z,0.045272936373334204,3.2112984360935313
full_21,2417,fin,H,0.3213643358041055,8.199224430925366
full_21,2417,fin+x,H+X,0.07657485124089411,3.915546619245469
full_21,2417,fin+text,H+Z,0.08250234403416742,3.932610207783742
full_21,2417,fin+x+text,H+X+Z,0.05901707165669819,3.1391024633825535
full_21,2418,fin,H,1.0148777849550574,7.039741422639889
full_21,2418,fin+x,H+X,0.4399157877272185,4.674045596796195
full_21,2418,fin+text,H+Z,0.39701167353299743,3.9989302814573904
full_21,2418,fin+x+text,H+X+Z,0.2918847481722602,3.2727101756442307
full_21,2419,fin,H,0.17158804047829995,7.3570263311134765
full_21,2419,fin+x,H+X,0.08088000053698671,5.047340087927717
full_21,2419,fin+text,H+Z,0.1407238126680554,5.7272841439150275
full_21,2419,fin+x+text,H+X+Z,0.12644404993590946,5.250602333618314
full_21,2420,fin,H,0.147669542425168,4.88651618722531
full_21,2420,fin+x,H+X,0.10342889184993466,3.9490064278868156
full_21,2420,fin+text,H+Z,0.19036788920969283,4.662345122802566
full_21,2420,fin+x+text,H+X+Z,0.1739190294916491,4.62939594758275
full_21,2421,fin,H,0.24842364719499757,7.164752290041667
full_21,2421,fin+x,H+X,0.053924589934136534,3.0886286290173954
full_21,2421,fin+text,H+Z,0.06635838758896143,3.1559459774067804
full_21,2421,fin+x+text,H+X+Z,0.06453714551789068,3.4803425136560038
full_21,2422,fin,H,0.23235583853496738,6.972144043685451
full_21,2422,fin+x,H+X,0.052917434543365435,3.172282404096185
full_21,2422,fin+text,H+Z,0.07373233708158755,3.3528600303957328
full_21,2422,fin+x+text,H+X+Z,0.07236320890857777,3.284304599299007
full_21,2423,fin,H,0.15733701952528004,6.114625803491319
full_21,2423,fin+x,H+X,0.09016908129916563,4.229353659334407
full_21,2423,fin+text,H+Z,0.10133181255957713,4.057084652379007
full_21,2423,fin+x+text,H+X+Z,0.08464313592729393,3.7724971987798455
full_21,2424,fin,H,0.1944270840976132,7.063478631516523
full_21,2424,fin+x,H+X,0.05640694229235505,3.83574331632267
full_21,2424,fin+text,H+Z,0.11927794215038938,5.0117394043957395
full_21,2424,fin+x+text,H+X+Z,0.1055361267404607,4.311563484633112
full_21,2425,fin,H,0.1658258221988966,6.1941836519675855
full_21,2425,fin+x,H+X,0.08794864611485886,4.4518111370070255
full_21,2425,fin+text,H+Z,0.23107443917296397,5.992679167785118
full_21,2425,fin+x+text,H+X+Z,0.22455243399142946,5.667624519220418
full_21,2426,fin,H,0.21478677889402908,4.566717955415575
full_21,2426,fin+x,H+X,0.07445768227234484,3.195553076098959
full_21,2426,fin+text,H+Z,0.038347785092083066,1.9796010991561648
full_21,2426,fin+x+text,H+X+Z,0.038018596482666915,2.1113991357845796
full_21,2427,fin,H,0.23723110745353643,8.020143565541712
full_21,2427,fin+x,H+X,0.051560207829856854,3.7090477296879905
full_21,2427,fin+text,H+Z,0.1838729849002218,6.21202940437412
full_21,2427,fin+x+text,H+X+Z,0.19098479961610376,6.731304311061736
full_21,2428,fin,H,0.14046978255784962,6.269888083280513
full_21,2428,fin+x,H+X,0.027012765767525298,2.6896009850866722
full_21,2428,fin+text,H+Z,0.029315561314444,2.9725821395228507
full_21,2428,fin+x+text,H+X+Z,0.023312194127857153,2.7252559208704055
full_21,2429,fin,H,0.20920206431353838,6.773767485297268
full_21,2429,fin+x,H+X,0.05696419978979172,3.7356927279162377
full_21,2429,fin+text,H+Z,0.09058866999028664,4.401245440025066
full_21,2429,fin+x+text,H+X+Z,0.07591128658715163,3.702226289149648
full_21,2430,fin,H,0.17442665608769092,7.449863815085947
full_21,2430,fin+x,H+X,0.038468918239034096,3.493975436610565
full_21,2430,fin+text,H+Z,0.04343018003161212,3.5990937566067176
full_21,2430,fin+x+text,H+X+Z,0.041107852018688315,3.671209530993803
full_21,2431,fin,H,0.2186405730904977,7.514849028758785
full_21,2431,fin+x,H+X,0.03278400585006614,3.1469415982647564
full_21,2431,fin+text,H+Z,0.027158223400662568,2.8255081749095905
full_21,2431,fin+x+text,H+X+Z,0.02489744596584722,2.7831546787072603
full_21,2432,fin,H,0.20361398074484133,5.5213774346822415
full_21,2432,fin+x,H+X,0.08036758006372927,3.7015901166314276
full_21,2432,fin+text,H+Z,0.030316835534763886,2.1158979701203915
full_21,2432,fin+x+text,H+X+Z,0.02713470577341007,2.1929940427420305
full_21,2433,fin,H,0.1428643852640347,5.8958444011989375
full_21,2433,fin+x,H+X,0.09509622114342432,4.586797938637838
full_21,2433,fin+text,H+Z,0.14619050092434785,4.8336930338348
full_21,2433,fin+x+text,H+X+Z,0.1367759604070399,4.857863935842572
full_21,2434,fin,H,0.24994813854807071,7.328059463243854
full_21,2434,fin+x,H+X,0.04940807545670329,3.1891386493399714
full_21,2434,fin+text,H+Z,0.09391204291722866,4.265590916470155
full_21,2434,fin+x+text,H+X+Z,0.07907852617192236,3.5020780822778477
full_21,2435,fin,H,0.2335265638608383,10.002040010261346
full_21,2435,fin+x,H+X,0.030422264958883127,3.558090608783987
full_21,2435,fin+text,H+Z,0.06180159087109911,4.315438796680485
full_21,2435,fin+x+text,H+X+Z,0.05844449710704322,3.797170152377312
full_21,2436,fin,H,0.608251865716116,7.2346298120357675
full_21,2436,fin+x,H+X,0.10848875113786936,3.148045338138284
full_21,2436,fin+text,H+Z,0.13224878907927876,3.5481314713745387
full_21,2436,fin+x+text,H+X+Z,0.09044611458264143,2.733388478330356
full_21,2437,fin,H,0.1634772352758252,5.564739474332397
full_21,2437,fin+x,H+X,0.020105058954402844,1.9272578578981203
full_21,2437,fin+text,H+Z,0.021237264887991034,2.288848943374847
full_21,2437,fin+x+text,H+X+Z,0.020511746145909625,2.1962657638123355
full_21,2438,fin,H,0.20409282510967716,6.493755842029375
full_21,2438,fin+x,H+X,0.0402018143917908,3.0283922902255243
full_21,2438,fin+text,H+Z,0.08374651218559344,3.548332354897754
full_21,2438,fin+x+text,H+X+Z,0.08375028867561055,3.5490118566224136
full_21,2439,fin,H,0.1367146342720313,5.262898407404298
full_21,2439,fin+x,H+X,0.05390273960725472,3.2848262097667003
full_21,2439,fin+text,H+Z,0.03966316471626311,2.8315001557001174
full_21,2439,fin+x+text,H+X+Z,0.03385692051357983,2.606397539983433
full_21,2440,fin,H,0.2313681300251422,7.845944282377722
full_21,2440,fin+x,H+X,0.05050195816281907,3.606516824597068
full_21,2440,fin+text,H+Z,0.05254023902320598,3.4619813515625353
full_21,2440,fin+x+text,H+X+Z,0.04734445684621456,3.470731733664857
full_21,2441,fin,H,0.27619516485109463,8.86926590040639
full_21,2441,fin+x,H+X,0.040273755199359794,3.47951509083857
full_21,2441,fin+text,H+Z,0.10378904753244587,5.108672122867894
full_21,2441,fin+x+text,H+X+Z,0.09801724583559845,4.747126967507173
full_21,2442,fin,H,0.2497284417650411,6.22049896361374
full_21,2442,fin+x,H+X,0.10563643713920935,4.31022557434231
full_21,2442,fin+text,H+Z,0.21702637206830797,4.967035431269118
full_21,2442,fin+x+text,H+X+Z,0.21480536750649398,4.888710451380464
full_21,2443,fin,H,0.2181366843127583,7.08760302001234
full_21,2443,fin+x,H+X,0.08464350533944158,4.344928087098346
full_21,2443,fin+text,H+Z,0.12891078947205742,5.163179752026691
full_21,2443,fin+x+text,H+X+Z,0.10106924836172806,4.17033886608945
full_21,2444,fin,H,0.21303581807686817,6.324389474833078
full_21,2444,fin+x,H+X,0.059377334319304226,3.609407734532052
full_21,2444,fin+text,H+Z,0.13273831995961444,4.408419716300955
full_21,2444,fin+x+text,H+X+Z,0.12563315265684968,4.169298020491494
full_21,2445,fin,H,0.18571613459799374,7.147415415872914
full_21,2445,fin+x,H+X,0.032862853429603905,3.328817965311379
full_21,2445,fin+text,H+Z,0.08104190588581572,4.429861184297511
full_21,2445,fin+x+text,H+X+Z,0.07655893390705452,4.120106943816332
full_21,2446,fin,H,0.29076151432619624,7.763735426921422
full_21,2446,fin+x,H+X,0.037764396003526005,2.6106876302378494
full_21,2446,fin+text,H+Z,0.12304579490380217,4.61741248644572
full_21,2446,fin+x+text,H+X+Z,0.11840578895429268,4.381943711273177
full_21,2447,fin,H,0.2393861455747981,7.668888232368827
full_21,2447,fin+x,H+X,0.05144865626408444,3.6363168652885762
full_21,2447,fin+text,H+Z,0.08712484144145356,4.471535385846917
full_21,2447,fin+x+text,H+X+Z,0.06585091228683443,3.336554124466
full_21,2448,fin,H,0.2775700010598726,6.412421076518034
full_21,2448,fin+x,H+X,0.10195602857421697,3.9128891297387667
full_21,2448,fin+text,H+Z,0.18952182870890386,4.853157593800905
full_21,2448,fin+x+text,H+X+Z,0.17123754162520965,4.3294775301773045
full_21,2449,fin,H,0.1553634106687269,7.294534131924049
full_21,2449,fin+x,H+X,0.03456497196894493,3.1260772837067554
full_21,2449,fin+text,H+Z,0.06689854211548238,4.378545361036279
full_21,2449,fin+x+text,H+X+Z,0.05555093417996667,3.589624188547373
full_21,2450,fin,H,0.23270736015358542,7.690684110954716
full_21,2450,fin+x,H+X,0.06833470244646758,4.188942600957519
full_21,2450,fin+text,H+Z,0.07949796304502288,4.162184228245854
full_21,2450,fin+x+text,H+X+Z,0.07117699349095341,4.202322633351575
full_21,2451,fin,H,0.18938108095709155,6.270330973026454
full_21,2451,fin+x,H+X,0.04536828023035526,3.279420488881388
full_21,2451,fin+text,H+Z,0.07096520440629182,3.5618287036685037
full_21,2451,fin+x+text,H+X+Z,0.06435031221866312,3.248230554443397
full_21,2452,fin,H,0.22575875378231858,8.668880224739974
full_21,2452,fin+x,H+X,0.025745846215263227,3.1025023874900377
full_21,2452,fin+text,H+Z,0.09343645026944794,5.26478880078159
full_21,2452,fin+x+text,H+X+Z,0.09179717921276305,5.021238629585711
full_21,2453,fin,H,0.2116770660959857,7.631942038076233
full_21,2453,fin+x,H+X,0.05759400546411458,3.9468494002509784
full_21,2453,fin+text,H+Z,0.07443832190277068,4.627069521313164
full_21,2453,fin+x+text,H+X+Z,0.04752270214416457,3.1646262168709325
full_21,2454,fin,H,0.15277246159287497,6.927165758749452
full_21,2454,fin+x,H+X,0.04985731506160536,3.676465824164742
full_21,2454,fin+text,H+Z,0.10105843200793854,5.130641603148341
full_21,2454,fin+x+text,H+X+Z,0.08316165207783392,4.053267484589417
full_21,2455,fin,H,0.14158034693414512,7.311343518968092
full_21,2455,fin+x,H+X,0.008446160152373,1.8960158515474734
full_21,2455,fin+text,H+Z,0.00791583541424311,1.896374901509457
full_21,2455,fin+x+text,H+X+Z,0.013991036311617027,2.6054682988042
full_21,2456,fin,H,0.24884373330039572,7.044297819296336
full_21,2456,fin+x,H+X,0.057084922284452895,3.3146290997337076
full_21,2456,fin+text,H+Z,0.13988381754213755,4.925284729231638
full_21,2456,fin+x+text,H+X+Z,0.13293547967595282,4.728237202636476
full_21,2457,fin,H,0.16134029587154697,5.947981875228447
full_21,2457,fin+x,H+X,0.054450697575951806,3.222810191664523
full_21,2457,fin+text,H+Z,0.09469437527559707,3.845491278186308
full_21,2457,fin+x+text,H+X+Z,0.09328263908984148,3.8880694577898502
full_21,2458,fin,H,0.16599351169099277,6.785681840497447
full_21,2458,fin+x,H+X,0.0698581101358594,4.126312711013615
full_21,2458,fin+text,H+Z,0.1537257956028129,5.2608781008017305
full_21,2458,fin+x+text,H+X+Z,0.14859809882528116,5.0406005802082445
full_21,2459,fin,H,0.4613284564995786,6.365623518379018
full_21,2459,fin+x,H+X,0.0662060056882112,2.5996003910367502
full_21,2459,fin+text,H+Z,0.06693630163535376,2.6974804911439256
full_21,2459,fin+x+text,H+X+Z,0.06498672689785766,2.720498170937123
full_21,2460,fin,H,0.23891045580925338,6.47337823437454
full_21,2460,fin+x,H+X,0.1131388755084902,4.513704259396513
full_21,2460,fin+text,H+Z,0.2319551207099744,5.3567076319697975
full_21,2460,fin+x+text,H+X+Z,0.22481316000667237,5.267830459632511
full_21,2461,fin,H,0.19259781603398607,5.556936873982758
full_21,2461,fin+x,H+X,0.06273648520381833,3.274905785996308
full_21,2461,fin+text,H+Z,0.13924407916729567,4.120656000743321
full_21,2461,fin+x+text,H+X+Z,0.13803937326974877,4.072632166065531
full_21,2462,fin,H,0.21279437376486263,7.236824879317263
full_21,2462,fin+x,H+X,0.04489319707005191,3.2735953588707423
full_21,2462,fin+text,H+Z,0.0901437843144059,4.3051288898731945
full_21,2462,fin+x+text,H+X+Z,0.07926680210827511,3.841045118125892
full_21,2463,fin,H,0.15622586029465516,5.964882879482296
full_21,2463,fin+x,H+X,0.05006561361649501,3.4121303005205137
full_21,2463,fin+text,H+Z,0.13127802100365202,4.463909048758175
full_21,2463,fin+x+text,H+X+Z,0.13839573379580603,4.75701842900063
full_21,2464,fin,H,0.19370204638660815,7.492951668280358
full_21,2464,fin+x,H+X,0.04553828006652095,3.6262062044671457
full_21,2464,fin+text,H+Z,0.037799720639329466,3.5018411548468626
full_21,2464,fin+x+text,H+X+Z,0.023650290343245665,2.6489545091238718
full_21,2465,fin,H,0.37655007118639805,7.9382513627469695
full_21,2465,fin+x,H+X,0.08029988111176259,3.4403150893889394
full_21,2465,fin+text,H+Z,0.11669711891876372,4.206382497205458
full_21,2465,fin+x+text,H+X+Z,0.09186190204384795,3.672570220717487
full_21,2466,fin,H,0.1725096717351594,7.011437988428382
full_21,2466,fin+x,H+X,0.0367672369707971,3.589302489582372
full_21,2466,fin+text,H+Z,0.061775161384895576,3.819950504045858
full_21,2466,fin+x+text,H+X+Z,0.06202618139621599,4.026123545697915
full_21,2467,fin,H,0.29118808495489074,6.7290384348247745
full_21,2467,fin+x,H+X,0.1052987392394138,4.10878588422438
full_21,2467,fin+text,H+Z,0.16066792292771703,4.737889360088487
full_21,2467,fin+x+text,H+X+Z,0.13170210935011703,4.1705940755480775
full_21,2468,fin,H,0.15624792390068837,4.829798354652403
full_21,2468,fin+x,H+X,0.06452083090417125,3.3967156873387827
full_21,2468,fin+text,H+Z,0.07221077500718691,3.29861915430519
full_21,2468,fin+x+text,H+X+Z,0.055632165991440496,2.815304418779787
full_21,2469,fin,H,0.1337613662554542,5.916251415282603
full_21,2469,fin+x,H+X,0.03341754186257582,3.1475508436551407
full_21,2469,fin+text,H+Z,0.11958900063029851,4.929145840247616
full_21,2469,fin+x+text,H+X+Z,0.11783391803518661,4.709454044685603
full_21,2470,fin,H,0.26283623718767934,5.906171045773628
full_21,2470,fin+x,H+X,0.0784160669778558,3.461342841337449
full_21,2470,fin+text,H+Z,0.08358792073456152,3.2749757064350136
