sample,bootstrap_id,model,label,fvu,mae
full_21,1356,BASE,Without tool use,0.04981773636621689,3.352149203612401
full_21,1356,TOOL,With tool use,0.04918922755430041,3.3716118970558364
full_21,1357,BASE,Without tool use,0.0513010114668873,3.8558948810362312
full_21,1357,TOOL,With tool use,0.04910341671754646,3.704396379522601
full_21,1358,BASE,Without tool use,0.19266326551853658,3.200244101938276
full_21,1358,TOOL,With tool use,0.1685371381076443,3.0351589468650673
full_21,1359,BASE,Without tool use,0.17813390984934638,3.543035904657053
full_21,1359,TOOL,With tool use,0.1574313253777665,3.3793739747163585
full_21,1360,BASE,Without tool use,0.15674312197769288,5.351489879739335
full_21,1360,TOOL,With tool use,0.15259409000682106,5.3514912613067125
full_21,1361,BASE,Without tool use,0.11513595326044235,3.1120688410343047
full_21,1361,TOOL,With tool use,0.11935179660233311,3.1838069890445566
full_21,1362,BASE,Without tool use,0.25602956244500913,5.563920932925803
full_21,1362,TOOL,With tool use,0.265162285151265,5.732285088116189
full_21,1363,BASE,Without tool use,0.11462561620043507,4.871551937925093
full_21,1363,TOOL,With tool use,0.10674509768141653,4.6471383749392094
full_21,1364,BASE,Without tool use,0.0569194475513056,2.6012391307842306
full_21,1364,TOOL,With tool use,0.06010317270586856,2.6612457860475227
full_21,1365,BASE,Without tool use,0.14835868004137523,4.24977831265519
full_21,1365,TOOL,With tool use,0.14958437647502948,4.297449275225848
full_21,1366,BASE,Without tool use,0.045133293071171615,3.2092676901410853
full_21,1366,TOOL,With tool use,0.04065849460133071,2.9717781107978487
full_21,1367,BASE,Without tool use,0.01893698843493287,2.6266412466069977
full_21,1367,TOOL,With tool use,0.02202537079533159,2.650149015131056
full_21,1368,BASE,Without tool use,0.07949804807850308,2.901815305029093
full_21,1368,TOOL,With tool use,0.08177863018570701,2.9111423794582976
full_21,1369,BASE,Without tool use,0.1643396720371674,4.688268056290604
full_21,1369,TOOL,With tool use,0.1680316839628598,4.8386163615241
full_21,1370,BASE,Without tool use,0.08417927370823326,4.536146833964051
full_21,1370,TOOL,With tool use,0.0881975949691435,4.714710267776945
full_21,1371,BASE,Without tool use,0.36970146970200285,6.75072385398141
full_21,1371,TOOL,With tool use,0.34033963076045776,6.577920241186085
full_21,1372,BASE,Without tool use,0.05231626604981684,2.8945070008567475
full_21,1372,TOOL,With tool use,0.055391177401158856,3.1163685017040277
full_21,1373,BASE,Without tool use,0.10635538171664856,5.213934832715852
full_21,1373,TOOL,With tool use,0.10729313319379238,5.465959529574502
full_21,1374,BASE,Without tool use,0.06778330705540295,3.531643909689334
full_21,1374,TOOL,With tool use,0.0732684891496462,3.812938741063456
full_21,1375,BASE,Without tool use,0.10690951830306533,3.5963957663872215
full_21,1375,TOOL,With tool use,0.10520323914055808,3.6081590901448277
full_21,1376,BASE,Without tool use,0.05072153483304366,3.2707216076028813
full_21,1376,TOOL,With tool use,0.049731996382201216,3.366885684515981
full_21,1377,BASE,Without tool use,0.09799731569768133,4.394440387340006
full_21,1377,TOOL,With tool use,0.10118204279914823,4.519350518301127
full_21,1378,BASE,Without tool use,0.07608096599245821,3.574632404381822
full_21,1378,TOOL,With tool use,0.07752945986164769,3.5525289858167084
full_21,1379,BASE,Without tool use,0.08011903204403246,3.9338027498541472
full_21,1379,TOOL,With tool use,0.08137258638159854,4.031921698367026
full_21,1380,BASE,Without tool use,0.08009733260664885,3.5894958357681577
full_21,1380,TOOL,With tool use,0.08386307272792286,3.6667852433221966
full_21,1381,BASE,Without tool use,0.03652721454191799,2.943466283550893
full_21,1381,TOOL,With tool use,0.034080145890941736,2.859773925756069
full_21,1382,BASE,Without tool use,0.024774612300414882,3.0921246464297916
full_21,1382,TOOL,With tool use,0.02292447224352121,2.815814911014558
full_21,1383,BASE,Without tool use,0.1361221712422536,4.388554618457409
full_21,1383,TOOL,With tool use,0.12802695305262338,4.223933696264556
full_21,1384,BASE,Without tool use,0.1786859523413807,2.806974094967082
full_21,1384,TOOL,With tool use,0.17917974176630563,2.7511745790751987
full_21,1385,BASE,Without tool use,0.2461290827140034,5.612167244766607
full_21,1385,TOOL,With tool use,0.23496280198028616,5.6418959215945215
full_21,1386,BASE,Without tool use,0.14923766114250211,4.084246798804583
full_21,1386,TOOL,With tool use,0.1565147505261241,4.221396850789458
full_21,1387,BASE,Without tool use,0.07402009045737876,3.9132339845241897
full_21,1387,TOOL,With tool use,0.0772500270195591,4.066327722196407
full_21,1388,BASE,Without tool use,0.07335828150884557,2.9840264322844914
full_21,1388,TOOL,With tool use,0.07325736232576074,2.8852114022691335
full_21,1389,BASE,Without tool use,0.2325281542909675,5.539500219086948
full_21,1389,TOOL,With tool use,0.22863650524194162,5.6742927782115355
full_21,1390,BASE,Without tool use,0.08908748784771013,3.776869976154846
full_21,1390,TOOL,With tool use,0.09339700683308122,3.876363018744993
full_21,1391,BASE,Without tool use,0.057271169247425216,3.2801550721413713
full_21,1391,TOOL,With tool use,0.0507825335772939,3.0575250297737036
full_21,1392,BASE,Without tool use,0.13829062277137819,2.8567262786700276
full_21,1392,TOOL,With tool use,0.12197935790278024,2.6890436144135172
full_21,1393,BASE,Without tool use,0.07278903779824653,3.339194189101096
full_21,1393,TOOL,With tool use,0.07076371345408086,3.1129168674860916
full_21,1394,BASE,Without tool use,0.17581047066072095,4.419822560293808
full_21,1394,TOOL,With tool use,0.166320867716148,4.412867423701166
full_21,1395,BASE,Without tool use,0.012711579571578004,2.2172067634140857
full_21,1395,TOOL,With tool use,0.01210785862957349,1.9962361412629035
full_21,1396,BASE,Without tool use,0.10472834431180372,3.615650672482274
full_21,1396,TOOL,With tool use,0.09288146405692535,3.462131632492594
full_21,1397,BASE,Without tool use,0.024463416442026223,2.1707609180837304
full_21,1397,TOOL,With tool use,0.02374593980062447,2.154884874193596
full_21,1398,BASE,Without tool use,0.049324276994291,2.7781858971764803
full_21,1398,TOOL,With tool use,0.044968349024629435,2.642842296484878
full_21,1399,BASE,Without tool use,0.07984089580785793,4.084936068646297
full_21,1399,TOOL,With tool use,0.08509742051982082,4.224715828602537
full_21,1400,BASE,Without tool use,0.05764504509432663,3.8375540349737634
full_21,1400,TOOL,With tool use,0.058572544516327575,3.9281878129193175
full_21,1401,BASE,Without tool use,0.11198994234449394,4.859751715659323
full_21,1401,TOOL,With tool use,0.11023873255850589,4.946218978753588
full_21,1402,BASE,Without tool use,0.17277002912192913,4.612592666700089
full_21,1402,TOOL,With tool use,0.15987292530384323,4.55629086919957
full_21,1403,BASE,Without tool use,0.053448594060591964,4.110035988945195
full_21,1403,TOOL,With tool use,0.053760200692353634,4.116209143834153
full_21,1404,BASE,Without tool use,0.06645108743223654,3.858935533255172
full_21,1404,TOOL,With tool use,0.0728765494420609,4.113581067285348
full_21,1405,BASE,Without tool use,0.07497088368705547,3.7141671040698365
full_21,1405,TOOL,With tool use,0.07473863487603287,3.787466131575884
full_21,1406,BASE,Without tool use,0.015077228936204464,2.5266951092343937
full_21,1406,TOOL,With tool use,0.018711452792335246,2.8197068269990684
full_21,1407,BASE,Without tool use,0.13303872515525778,4.806341910901437
full_21,1407,TOOL,With tool use,0.1304916803061227,4.679960935727808
full_21,1408,BASE,Without tool use,0.12496374770487932,3.9079049449800722
full_21,1408,TOOL,With tool use,0.12284193314172914,3.836267012766467
full_21,1409,BASE,Without tool use,0.013744730263592292,2.5294073362167
full_21,1409,TOOL,With tool use,0.011225946176880084,2.117282567242279
full_21,1410,BASE,Without tool use,0.14635107378456366,4.416127765075145
full_21,1410,TOOL,With tool use,0.14884865161845307,4.484025303696799
full_21,1411,BASE,Without tool use,0.22448037865020082,5.533407274720372
full_21,1411,TOOL,With tool use,0.2215065272881167,5.585624454684465
full_21,1412,BASE,Without tool use,0.05634252188105222,3.4695480041028732
full_21,1412,TOOL,With tool use,0.05576323493181916,3.4322187234553727
full_21,1413,BASE,Without tool use,0.17122203620422421,4.63995015950238
full_21,1413,TOOL,With tool use,0.17204042376007117,4.790918982774756
full_21,1414,BASE,Without tool use,0.06786290110353016,3.777272536806125
full_21,1414,TOOL,With tool use,0.06873293576625326,3.8753666716061335
full_21,1415,BASE,Without tool use,0.19868347217090518,6.362658201783028
full_21,1415,TOOL,With tool use,0.1938459922564057,6.386539192113052
full_21,1416,BASE,Without tool use,0.1538578502332677,4.327816474206432
full_21,1416,TOOL,With tool use,0.14725737618990936,4.186664150814938
full_21,1417,BASE,Without tool use,0.39336199195454924,5.51581107410363
full_21,1417,TOOL,With tool use,0.3636264697926152,5.321312961218348
full_21,1418,BASE,Without tool use,0.09119984224286627,4.0494029612004825
full_21,1418,TOOL,With tool use,0.09325210742170685,4.224003352900984
full_21,1419,BASE,Without tool use,0.06648347134800243,4.104924554608394
full_21,1419,TOOL,With tool use,0.06519356770494325,4.044745524576478
full_21,1420,BASE,Without tool use,0.11554306603470141,4.8880004885443595
full_21,1420,TOOL,With tool use,0.11266701091357915,4.743884770440291
full_21,1421,BASE,Without tool use,0.17793064697435865,3.6282438840605558
full_21,1421,TOOL,With tool use,0.1615314744824451,3.48649173553506
full_21,1422,BASE,Without tool use,0.049946665862788536,3.041133676682272
full_21,1422,TOOL,With tool use,0.04137967438002985,2.6706868040511154
full_21,1423,BASE,Without tool use,0.19214505086165404,5.583855054559972
full_21,1423,TOOL,With tool use,0.20111564694924078,5.857279601858508
full_21,1424,BASE,Without tool use,0.1296456060294902,3.933550436940204
full_21,1424,TOOL,With tool use,0.13090820317143587,3.963980446910486
full_21,1425,BASE,Without tool use,0.108018244358225,3.2473082135535893
full_21,1425,TOOL,With tool use,0.10817535077900452,3.2463570656089047
full_21,1426,BASE,Without tool use,0.08749537394223125,3.5899842201686956
full_21,1426,TOOL,With tool use,0.08969121348029731,3.5760023193981367
full_21,1427,BASE,Without tool use,0.03426074333933287,3.6938892951603
full_21,1427,TOOL,With tool use,0.03782837710302611,3.9268161594863904
full_21,1428,BASE,Without tool use,0.04446388160533249,3.132372021041315
full_21,1428,TOOL,With tool use,0.04835010142294051,3.29076194132371
full_21,1429,BASE,Without tool use,0.12269833994136073,3.6147608747112074
full_21,1429,TOOL,With tool use,0.12145987683128567,3.547072824191929
full_21,1430,BASE,Without tool use,0.04067550357730514,3.335089508642491
full_21,1430,TOOL,With tool use,0.0365743053619443,3.037601516184474
full_21,1431,BASE,Without tool use,0.10155156815124167,4.668069281276608
full_21,1431,TOOL,With tool use,0.10382112226372156,4.601755934239861
full_21,1432,BASE,Without tool use,0.052184109203578945,3.5929139715002494
full_21,1432,TOOL,With tool use,0.055364615479279,3.6500052226719037
full_21,1433,BASE,Without tool use,0.12413045212235767,4.501966103118229
full_21,1433,TOOL,With tool use,0.11664177713025638,4.386475831701236
full_21,1434,BASE,Without tool use,0.08381024905878792,2.610519555202822
full_21,1434,TOOL,With tool use,0.07091542134664029,2.3389516596783717
full_21,1435,BASE,Without tool use,0.14227111027392517,4.059807744646028
full_21,1435,TOOL,With tool use,0.13256760653270508,3.88647404466095
full_21,1436,BASE,Without tool use,0.023180197244077893,2.5719885266108955
full_21,1436,TOOL,With tool use,0.025349734007628966,2.6422917069884626
full_21,1437,BASE,Without tool use,0.024438469536059132,2.984443564272622
full_21,1437,TOOL,With tool use,0.029530312528582892,3.1567313523226592
full_21,1438,BASE,Without tool use,0.06348231233894762,3.3390874142461917
full_21,1438,TOOL,With tool use,0.07403261949675763,3.751461111570029
full_21,1439,BASE,Without tool use,0.14909943098495543,5.164053029205173
full_21,1439,TOOL,With tool use,0.14354882654481294,4.969983898827774
full_21,1440,BASE,Without tool use,0.028436448086799286,2.6236321015626753
full_21,1440,TOOL,With tool use,0.02744990810457392,2.50437504770561
full_21,1441,BASE,Without tool use,0.1159465077187301,4.1590430488719115
full_21,1441,TOOL,With tool use,0.12129947961786106,4.308954479042651
full_21,1442,BASE,Without tool use,0.066643151034927,3.6906620722250207
full_21,1442,TOOL,With tool use,0.06694508798983419,3.8398784502457692
full_21,1443,BASE,Without tool use,0.22641070419549353,4.2595726734223875
full_21,1443,TOOL,With tool use,0.22537029535751812,4.291351917934587
full_21,1444,BASE,Without tool use,0.0603619620749587,3.159465256386859
full_21,1444,TOOL,With tool use,0.05453518647591092,3.0141883061079797
full_21,1445,BASE,Without tool use,0.06285901589527222,2.980278027785472
full_21,1445,TOOL,With tool use,0.06412818281752161,2.8959229211057127
full_21,1446,BASE,Without tool use,0.11156300331170613,3.134721092085273
full_21,1446,TOOL,With tool use,0.10688714865241808,3.135951018926874
full_21,1447,BASE,Without tool use,0.1435551059655852,3.984118378968988
full_21,1447,TOOL,With tool use,0.12580599654077296,3.7289263370383194
full_21,1448,BASE,Without tool use,0.1052587473167594,3.9487249514613443
full_21,1448,TOOL,With tool use,0.10300529358047632,3.841306635584204
full_21,1449,BASE,Without tool use,0.1077316068599597,3.89355608554108
full_21,1449,TOOL,With tool use,0.10438097404426583,3.84151448747676
full_21,1450,BASE,Without tool use,0.23335256164459803,5.003042889928781
full_21,1450,TOOL,With tool use,0.22951761140054028,5.025513513395259
full_21,1451,BASE,Without tool use,0.03220781112247368,2.689489913886173
full_21,1451,TOOL,With tool use,0.032708247786887905,2.675271457755008
full_21,1452,BASE,Without tool use,0.05996698909011141,3.664377923606217
full_21,1452,TOOL,With tool use,0.06239811321483459,3.651386722390331
full_21,1453,BASE,Without tool use,0.08857536279020713,2.296668355944954
full_21,1453,TOOL,With tool use,0.08283874274464025,2.246354224890315
full_21,1454,BASE,Without tool use,0.0666806996902636,1.6584731077064296
full_21,1454,TOOL,With tool use,0.06223418403217931,1.628141172460508
full_21,1455,BASE,Without tool use,0.17412749185428258,5.043771403998898
full_21,1455,TOOL,With tool use,0.1715907084178319,5.121547854022034
full_21,1456,BASE,Without tool use,0.22354621586519513,4.41534834847788
full_21,1456,TOOL,With tool use,0.22147261555439046,4.415919016789586
full_21,1457,BASE,Without tool use,0.047679383613107904,3.559738197203118
full_21,1457,TOOL,With tool use,0.04542211663753525,3.211379916930809
full_21,1458,BASE,Without tool use,0.13165482877592877,4.51143609392649
full_21,1458,TOOL,With tool use,0.12920035063169302,4.39094742355576
full_21,1459,BASE,Without tool use,0.08164561118347008,3.200521484951021
full_21,1459,TOOL,With tool use,0.07368215354389775,3.0714294334758883
full_21,1460,BASE,Without tool use,0.14753948526626565,3.9097036210857516
full_21,1460,TOOL,With tool use,0.13981667264774933,3.8482362492133455
full_21,1461,BASE,Without tool use,0.0688237858099076,2.7945339277025942
full_21,1461,TOOL,With tool use,0.072363889346596,2.8086687482186723
full_21,1462,BASE,Without tool use,0.10497014446746367,4.817522051569422
full_21,1462,TOOL,With tool use,0.10469368972654826,4.7679167395870925
full_21,1463,BASE,Without tool use,0.1495610165070391,4.636387618934764
full_21,1463,TOOL,With tool use,0.15432937078443354,4.760105859323017
full_21,1464,BASE,Without tool use,0.1741399922484896,3.991733943897542
full_21,1464,TOOL,With tool use,0.15416928619971798,3.7286350010574694
full_21,1465,BASE,Without tool use,0.11606637084819733,4.605963147653212
full_21,1465,TOOL,With tool use,0.11427274104239346,4.521554323694396
full_21,1466,BASE,Without tool use,0.16730669834442444,5.240912247077833
full_21,1466,TOOL,With tool use,0.17084004334759836,5.413536390416273
full_21,1467,BASE,Without tool use,0.09820872955252807,4.998857941561169
full_21,1467,TOOL,With tool use,0.1000062161086773,5.058385198202541
full_21,1468,BASE,Without tool use,0.20539817955575548,4.450222464083645
full_21,1468,TOOL,With tool use,0.2033695177448654,4.403118005966557
full_21,1469,BASE,Without tool use,0.21028509704190598,5.387545416798797
full_21,1469,TOOL,With tool use,0.21375341415167368,5.52260041740248
full_21,1470,BASE,Without tool use,0.13284410016659307,4.768057084543288
full_21,1470,TOOL,With tool use,0.13043790518890128,4.763104455108853
full_21,1471,BASE,Without tool use,0.04313347092167921,2.4731771384375807
full_21,1471,TOOL,With tool use,0.037733159512266204,2.2952835705155827
full_21,1472,BASE,Without tool use,0.032120981256715045,2.280110063885279
full_21,1472,TOOL,With tool use,0.033926913418127744,2.300533504721751
full_21,1473,BASE,Without tool use,0.08905748877044002,3.7617701293575228
full_21,1473,TOOL,With tool use,0.09354451041074917,3.879361942627454
full_21,1474,BASE,Without tool use,0.11607048382099369,4.767553326926102
full_21,1474,TOOL,With tool use,0.1130073786989214,4.70927844919278
full_21,1475,BASE,Without tool use,0.05096881436906594,3.6324734425896166
full_21,1475,TOOL,With tool use,0.047787063910935575,3.5887676363447425
full_21,1476,BASE,Without tool use,0.05904132705633344,3.749532173139149
full_21,1476,TOOL,With tool use,0.05365671303499061,3.444770429621479
full_21,1477,BASE,Without tool use,0.16570514354826102,4.135593039856699
full_21,1477,TOOL,With tool use,0.17363809521193577,4.293190058031687
full_21,1478,BASE,Without tool use,0.12296975212768697,3.336422688905793
full_21,1478,TOOL,With tool use,0.12263873313441774,3.2425925791281642
full_21,1479,BASE,Without tool use,0.3564440758528472,5.32574233922371
full_21,1479,TOOL,With tool use,0.357715845380451,5.412623866172993
full_21,1480,BASE,Without tool use,0.05830292722211581,2.8602133462643278
full_21,1480,TOOL,With tool use,0.05614762845018565,2.7420858824458185
full_21,1481,BASE,Without tool use,0.14097851069015443,4.238478652496025
full_21,1481,TOOL,With tool use,0.14075976285129213,4.320707923698637
full_21,1482,BASE,Without tool use,0.15707802550300848,5.124108890742723
full_21,1482,TOOL,With tool use,0.16169696259871782,5.3626235043737625
full_21,1483,BASE,Without tool use,0.08905570096473481,3.7669827148346564
full_21,1483,TOOL,With tool use,0.09095378894855748,3.92929537856269
full_21,1484,BASE,Without tool use,0.10752583006308924,3.8030195851393582
full_21,1484,TOOL,With tool use,0.10246038447008386,3.640411669282081
full_21,1485,BASE,Without tool use,0.18151513211721598,4.377340756223916
full_21,1485,TOOL,With tool use,0.18089659421242943,4.454219003469392
full_21,1486,BASE,Without tool use,0.07896595899356018,3.745883285443364
full_21,1486,TOOL,With tool use,0.06869283415558172,3.4145006873694697
full_21,1487,BASE,Without tool use,0.0922548158036383,3.927989035442284
full_21,1487,TOOL,With tool use,0.09654793896419452,3.9914420164797826
full_21,1488,BASE,Without tool use,0.11653567143898419,3.850395072660524
full_21,1488,TOOL,With tool use,0.12079134381762416,3.8805576056206035
full_21,1489,BASE,Without tool use,0.08352119391430808,3.3253055643039
full_21,1489,TOOL,With tool use,0.08214512137406749,3.21602287391961
full_21,1490,BASE,Without tool use,0.042525924026139125,3.11004554088692
full_21,1490,TOOL,With tool use,0.041341265929100736,2.8339519450379322
full_21,1491,BASE,Without tool use,0.11402717637798634,4.201083970274194
full_21,1491,TOOL,With tool use,0.11595557613827073,4.359928102003886
full_21,1492,BASE,Without tool use,0.058429473652912796,3.0442915391635132
full_21,1492,TOOL,With tool use,0.05282947207182992,2.8642576656094576
full_21,1493,BASE,Without tool use,0.14732510328857973,4.77043060034409
full_21,1493,TOOL,With tool use,0.14690864171455023,4.726118380252052
full_21,1494,BASE,Without tool use,0.18843482348196983,4.741747350600274
full_21,1494,TOOL,With tool use,0.19804841004988072,4.954181552214631
full_21,1495,BASE,Without tool use,0.13874724487068799,2.7337680035587653
full_21,1495,TOOL,With tool use,0.11931099353218991,2.5816231978196718
full_21,1496,BASE,Without tool use,0.08430561384072191,3.79851314022738
full_21,1496,TOOL,With tool use,0.0884936365920166,4.005440886293943
full_21,1497,BASE,Without tool use,0.00833203174962944,1.9501259715646322
full_21,1497,TOOL,With tool use,0.006305168403980161,1.639326935670689
full_21,1498,BASE,Without tool use,0.08497798020042008,3.5544895583694074
full_21,1498,TOOL,With tool use,0.08204019144166357,3.4745807893205214
full_21,1499,BASE,Without tool use,0.15799617687061135,4.712606850013268
full_21,1499,TOOL,With tool use,0.15802373889051374,4.693442226829665
full_21,1500,BASE,Without tool use,0.038009841213183994,2.843309460662751
full_21,1500,TOOL,With tool use,0.037503383156161973,2.8788782854577484
full_21,1501,BASE,Without tool use,0.13519649330668862,4.634608827269808
full_21,1501,TOOL,With tool use,0.12459286267156611,4.443062437658066
full_21,1502,BASE,Without tool use,0.09389957114140741,3.323619528320309
full_21,1502,TOOL,With tool use,0.09452876878514295,3.3163195267831824
full_21,1503,BASE,Without tool use,0.20936438070355284,4.919767345420714
full_21,1503,TOOL,With tool use,0.19507238598198934,4.691262521365896
full_21,1504,BASE,Without tool use,0.06874021468626763,2.5491719030215423
full_21,1504,TOOL,With tool use,0.061996564791437864,2.484667744918384
full_21,1505,BASE,Without tool use,0.03601795694842066,2.7682472120841912
full_21,1505,TOOL,With tool use,0.03601670469702852,2.756999093546032
full_21,1506,BASE,Without tool use,0.029872897236400242,3.0910727064860932
full_21,1506,TOOL,With tool use,0.024300209792784154,2.6058008640736046
full_21,1507,BASE,Without tool use,0.09114508599907309,3.0972803216852873
full_21,1507,TOOL,With tool use,0.0783158155936964,2.8005368092453966
full_21,1508,BASE,Without tool use,0.08464982537107507,3.890640045673664
full_21,1508,TOOL,With tool use,0.08170958588787479,3.861895831749942
full_21,1509,BASE,Without tool use,0.1649008545528798,1.692217055225662
full_21,1509,TOOL,With tool use,0.15208029465636447,1.6349184235947176
full_21,1510,BASE,Without tool use,0.13564986497746045,3.8785497033239587
full_21,1510,TOOL,With tool use,0.12818437575751016,3.7923777742529774
full_21,1511,BASE,Without tool use,0.03308608408770203,2.4572440941657496
full_21,1511,TOOL,With tool use,0.034739231390139354,2.5055263582927108
full_21,1512,BASE,Without tool use,0.027271332399402524,2.0947344302338675
full_21,1512,TOOL,With tool use,0.027025445042799603,1.9924605780266111
full_21,1513,BASE,Without tool use,0.03991455354018906,3.0023794305855036
full_21,1513,TOOL,With tool use,0.03585527259434654,2.74328395348433
full_21,1514,BASE,Without tool use,0.10916943336147822,4.806894015985253
full_21,1514,TOOL,With tool use,0.10337662853059021,4.584371643396482
full_21,1515,BASE,Without tool use,0.028897899755889044,1.9700044002238652
full_21,1515,TOOL,With tool use,0.03046265197215407,1.977740112624668
full_21,1516,BASE,Without tool use,0.08516491785761447,4.398970980723884
full_21,1516,TOOL,With tool use,0.07838282282792025,4.09321124174158
full_21,1517,BASE,Without tool use,0.08665634705832877,2.838890596798217
full_21,1517,TOOL,With tool use,0.08047876794313318,2.7258822136391094
full_21,1518,BASE,Without tool use,0.026841189740831196,2.748783552639288
full_21,1518,TOOL,With tool use,0.026189248050527646,2.668863544017086
full_21,1519,BASE,Without tool use,0.2672484776356404,4.1221592480467235
full_21,1519,TOOL,With tool use,0.25677184084901583,4.036297435424894
full_21,1520,BASE,Without tool use,0.17564161980821646,5.706532296272497
full_21,1520,TOOL,With tool use,0.16267643664418754,5.404853869143571
full_21,1521,BASE,Without tool use,0.13445427047615632,4.1489367863027775
full_21,1521,TOOL,With tool use,0.13172080993815272,4.182451972989219
full_21,1522,BASE,Without tool use,0.15567558545001214,4.315969626234861
full_21,1522,TOOL,With tool use,0.15436261767719484,4.353644868303587
full_21,1523,BASE,Without tool use,0.07595337431309504,4.559422282558438
full_21,1523,TOOL,With tool use,0.07449968769268796,4.605344934402731
full_21,1524,BASE,Without tool use,0.038442419883395605,3.073604233973826
full_21,1524,TOOL,With tool use,0.034747142084074256,2.8536398308929716
full_21,1525,BASE,Without tool use,0.12366719936176368,4.003815639353508
full_21,1525,TOOL,With tool use,0.1195709790334859,3.961366893268896
full_21,1526,BASE,Without tool use,0.1748750406037305,4.187609247244154
full_21,1526,TOOL,With tool use,0.1722801045529451,4.1109293138283505
full_21,1527,BASE,Without tool use,0.192104847229558,5.056094598943496
full_21,1527,TOOL,With tool use,0.18830066067997303,4.979442798869142
full_21,1528,BASE,Without tool use,0.05963775029183434,3.945603672452087
full_21,1528,TOOL,With tool use,0.0611252431528112,4.171194952993469
full_21,1529,BASE,Without tool use,0.10110693665344485,4.022797307698937
full_21,1529,TOOL,With tool use,0.10960017295119966,4.41616663659735
full_21,1530,BASE,Without tool use,0.03721146063844032,2.896912703448799
full_21,1530,TOOL,With tool use,0.037481231890650064,2.692386072226142
full_21,1531,BASE,Without tool use,0.03033932074226452,3.030441762483872
full_21,1531,TOOL,With tool use,0.026753100235555983,2.746394111442952
full_21,1532,BASE,Without tool use,0.10387054607970504,3.9124077615239834
full_21,1532,TOOL,With tool use,0.10838411589392978,4.031199248466835
full_21,1533,BASE,Without tool use,0.16293214464396671,5.13867274933491
full_21,1533,TOOL,With tool use,0.15678437913623852,4.980362950630637
full_21,1534,BASE,Without tool use,0.09306127379411552,3.4484823962014675
full_21,1534,TOOL,With tool use,0.0836572195106603,3.2904109715511316
full_21,1535,BASE,Without tool use,0.1741076795620964,5.064823370752128
full_21,1535,TOOL,With tool use,0.18255066867354267,5.281645852650757
full_21,1536,BASE,Without tool use,0.26050372938464655,4.045646018682312
full_21,1536,TOOL,With tool use,0.22733785079960744,3.7996260021461032
full_21,1537,BASE,Without tool use,0.07938225236485218,3.209134376840376
full_21,1537,TOOL,With tool use,0.0788972198672557,3.218473776893751
full_21,1538,BASE,Without tool use,0.04576731551585616,2.5215582640796734
full_21,1538,TOOL,With tool use,0.037957693102672316,2.258278306387961
full_21,1539,BASE,Without tool use,0.18954893868348194,4.133749793253789
full_21,1539,TOOL,With tool use,0.18153285526867918,4.059371101510783
full_21,1540,BASE,Without tool use,0.05251866536923821,3.394564074669082
full_21,1540,TOOL,With tool use,0.04934567130859,3.2756256242176147
full_21,1541,BASE,Without tool use,0.06230011265177443,3.429812948473857
full_21,1541,TOOL,With tool use,0.06658740476579665,3.54431553517109
full_21,1542,BASE,Without tool use,0.07809783911936911,4.95291138361972
full_21,1542,TOOL,With tool use,0.07408113814212004,4.778592726256518
full_21,1543,BASE,Without tool use,0.10719625843906463,4.683965259653945
full_21,1543,TOOL,With tool use,0.10522612091313445,4.7554239747761375
full_21,1544,BASE,Without tool use,0.020838376816906905,3.2512540519923605
full_21,1544,TOOL,With tool use,0.021261637046446034,3.115856288691587
full_21,1545,BASE,Without tool use,0.05206342360894459,3.082817742238518
full_21,1545,TOOL,With tool use,0.05122500363983703,3.014691913871861
full_21,1546,BASE,Without tool use,0.05106684678530103,3.4406422421857092
full_21,1546,TOOL,With tool use,0.05168297923247124,3.4694845891726187
full_21,1547,BASE,Without tool use,0.08124841555677886,3.0085268933632174
full_21,1547,TOOL,With tool use,0.08119124341477635,2.9265823866523255
full_21,1548,BASE,Without tool use,0.0993565044978747,4.58399462116762
full_21,1548,TOOL,With tool use,0.09355259345594491,4.4506224511283605
full_21,1549,BASE,Without tool use,0.13868363400844733,5.07477159084801
full_21,1549,TOOL,With tool use,0.13642806732528404,5.070339188581242
full_21,1550,BASE,Without tool use,0.18435621172103417,5.290237685709246
full_21,1550,TOOL,With tool use,0.19123656179550916,5.464598729438574
full_21,1551,BASE,Without tool use,0.06921628454664018,3.1035003378768824
full_21,1551,TOOL,With tool use,0.06816419950572611,2.958744297493946
full_21,1552,BASE,Without tool use,0.06374194191777705,3.5136661394573476
full_21,1552,TOOL,With tool use,0.06536365549750575,3.4844528419237717
full_21,1553,BASE,Without tool use,0.12751707858261738,3.6095511687873096
full_21,1553,TOOL,With tool use,0.12811125150285607,3.6269906361425552
full_21,1554,BASE,Without tool use,0.05726721413049418,3.2274927075992865
full_21,1554,TOOL,With tool use,0.05279834305991834,3.0819243841848363
full_21,1555,BASE,Without tool use,0.1915590472775784,4.675130790739558
full_21,1555,TOOL,With tool use,0.1894600439564616,4.6640730821920915
full_21,1556,BASE,Without tool use,0.09585298976892642,4.029994311907242
full_21,1556,TOOL,With tool use,0.09262616068968327,4.0521110336376545
full_21,1557,BASE,Without tool use,0.07880557682795138,4.345818197172157
full_21,1557,TOOL,With tool use,0.0768243999717749,4.303123167950873
full_21,1558,BASE,Without tool use,0.017666701458181992,2.337418466592319
full_21,1558,TOOL,With tool use,0.01767890504647028,2.2136319381664418
full_21,1559,BASE,Without tool use,0.34322846598254036,6.009471763814643
