sample,bootstrap_id,method,label,fvu,mae
full_21,686,our_method,Our Method,0.07803552775795276,4.660744652915375
full_21,687,historical_average,Historical Avg.,3.920534834273535,15.269253499427501
full_21,687,ols,OLS,35.926480118210506,72.69695152267843
full_21,687,gbt,GBT,11.804783635041662,42.368701421465204
full_21,687,ensembled_llm,Ensembled LLM,0.12397437326979686,3.2146700215235726
full_21,687,our_method,Our Method,0.10846281973009869,2.661498650771704
full_21,688,historical_average,Historical Avg.,2.438853917499319,21.11067237275678
full_21,688,ols,OLS,24.17978106113779,89.86448752988379
full_21,688,gbt,GBT,6.162004433033374,45.055696226149244
full_21,688,ensembled_llm,Ensembled LLM,0.08215053021377763,4.6349343180839355
full_21,688,our_method,Our Method,0.09230541041769237,4.062728512401585
full_21,689,historical_average,Historical Avg.,2.057054658320792,16.848662929246156
full_21,689,ols,OLS,25.419839639538274,79.60011118835735
full_21,689,gbt,GBT,7.706561201200204,44.002063821968925
full_21,689,ensembled_llm,Ensembled LLM,0.07710551134492803,3.7433333420248585
full_21,689,our_method,Our Method,0.1139007095102368,3.950597386310287
full_21,690,historical_average,Historical Avg.,1.675040218413564,18.519824668902068
full_21,690,ols,OLS,11.985035131974211,62.446065473969966
full_21,690,gbt,GBT,5.2779687340266745,40.991086809355565
full_21,690,ensembled_llm,Ensembled LLM,0.036173623720976864,2.9094808229924194
full_21,690,our_method,Our Method,0.04465199706710863,2.4910318597411143
full_21,691,historical_average,Historical Avg.,2.6862141969675113,17.648683947752488
full_21,691,ols,OLS,28.579092446541047,72.0086298727754
full_21,691,gbt,GBT,10.578373097921158,47.43352354279411
full_21,691,ensembled_llm,Ensembled LLM,0.0700682587692913,3.286692318792203
full_21,691,our_method,Our Method,0.043972002041391865,2.5720954077234897
full_21,692,historical_average,Historical Avg.,2.1063360796057595,19.088857210536094
full_21,692,ols,OLS,22.078038030064103,84.26233002226594
full_21,692,gbt,GBT,6.063973305020657,44.241358487468396
full_21,692,ensembled_llm,Ensembled LLM,0.05517636492835901,3.491042475748958
full_21,692,our_method,Our Method,0.07721367250629585,3.5368802910836115
full_21,693,historical_average,Historical Avg.,1.2890413148569488,14.13050262391646
full_21,693,ols,OLS,28.53129503530312,95.83978025026227
full_21,693,gbt,GBT,5.826671282498695,40.13994905175567
full_21,693,ensembled_llm,Ensembled LLM,0.057376171670982606,3.7347091005509068
full_21,693,our_method,Our Method,0.17709102617687167,5.926057725691127
full_21,694,historical_average,Historical Avg.,1.252056323723534,14.97321902072822
full_21,694,ols,OLS,26.22061012323994,83.28377303495922
full_21,694,gbt,GBT,7.058613352907884,43.96427876371852
full_21,694,ensembled_llm,Ensembled LLM,0.046962044749901365,3.022318799037389
full_21,694,our_method,Our Method,0.07097297759798867,3.112836523894131
full_21,695,historical_average,Historical Avg.,0.27184303791558273,7.885194824155063
full_21,695,ols,OLS,26.2780095609932,84.76317899150638
full_21,695,gbt,GBT,6.546254381042909,43.74277462087268
full_21,695,ensembled_llm,Ensembled LLM,0.07243125454009895,3.5072595312502735
full_21,695,our_method,Our Method,0.13391043946473855,4.7431729812837045
full_21,696,historical_average,Historical Avg.,2.9380875311318646,23.03263779839812
full_21,696,ols,OLS,24.691873709468652,89.54891189538425
full_21,696,gbt,GBT,6.604434438780824,46.12282093318647
full_21,696,ensembled_llm,Ensembled LLM,0.06875683381434476,4.128601474577948
full_21,696,our_method,Our Method,0.08424173352770932,3.7843173484278636
full_21,697,historical_average,Historical Avg.,1.592727279104813,20.353400205614133
full_21,697,ols,OLS,17.54286644518007,86.97134766477477
full_21,697,gbt,GBT,5.714526478615712,47.491235506162525
full_21,697,ensembled_llm,Ensembled LLM,0.024219421284695033,2.697138742333391
full_21,697,our_method,Our Method,0.010571508693575116,1.9042134544856064
full_21,698,historical_average,Historical Avg.,0.9607971478700511,11.603048683845921
full_21,698,ols,OLS,18.07800831163324,72.27064811690262
full_21,698,gbt,GBT,6.285035008447593,41.84969552812446
full_21,698,ensembled_llm,Ensembled LLM,0.06942821285581986,3.4585689603377463
full_21,698,our_method,Our Method,0.06909951743285268,3.3985166820463357
full_21,699,historical_average,Historical Avg.,2.854791334726754,16.24667374342426
full_21,699,ols,OLS,37.349153091307244,80.08406482273884
full_21,699,gbt,GBT,10.031398240024835,42.24752318389323
full_21,699,ensembled_llm,Ensembled LLM,0.1919696035641589,5.076412775502725
full_21,699,our_method,Our Method,0.20286318808549492,4.8429688368037125
full_21,700,historical_average,Historical Avg.,2.943406556086988,20.871302263342105
